Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,17.0,3.0,9070.0,1.0,1.0,120.0,1.0,3.0,1.0,4.0,4.0,116.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.42857143,0.0,8.9,1.4,3.51,3.0
1.0,43.0,1.0,171.0,1.0,1.0,120.0,1.0,3.0,3.0,2.0,2.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,2.0
1.0,17.0,2.0,9254.0,1.0,1.0,124.0,41.0,19.0,38.0,9.0,9.0,123.3,1.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,6.0,7.0,6.0,10.83333333,0.0,0.0,6.0,6.0,6.0,10.66666667,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,9670.0,1.0,1.0,132.0,1.0,4.0,2.0,123.0,112.0,143.6,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,12.8,0.0,0.0,6.0,10.0,5.0,11.6,0.0,13.9,-0.3,0.79,2.0
1.0,44.0,1.0,9238.0,1.0,39.0,130.0,1.0,38.0,38.0,5.0,10.0,126.7,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,3.0,6.0,6.0,6.0,12.16666667,0.0,2.0,6.0,7.0,6.0,11.71428571,0.0,13.9,-0.3,0.79,3.0
1.0,18.0,2.0,9853.0,1.0,1.0,168.0,1.0,1.0,19.0,3.0,9.0,126.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.6,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,2.0
1.0,1.0,1.0,171.0,1.0,1.0,131.0,1.0,19.0,38.0,4.0,5.0,132.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,2.0
1.0,17.0,1.0,9238.0,1.0,1.0,116.0,1.0,1.0,1.0,3.0,3.0,119.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,8.9,1.4,3.51,3.0
1.0,43.0,1.0,171.0,1.0,39.0,140.0,1.0,38.0,37.0,9.0,7.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,1.0,5.0,9070.0,1.0,1.0,123.0,1.0,3.0,1.0,9.0,3.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,11.16666667,0.0,0.0,6.0,9.0,6.0,11.5,0.0,12.4,0.5,1.79,2.0
1.0,1.0,2.0,9070.0,1.0,1.0,145.0,1.0,38.0,19.0,7.0,7.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,12.83333333,0.0,0.0,6.0,7.0,6.0,12.57142857,0.0,8.9,1.4,3.51,3.0
2.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,19.0,37.0,6.0,8.0,149.5,0.0,0.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,6.0,9147.0,1.0,1.0,142.0,1.0,38.0,37.0,7.0,7.0,134.3,0.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,18.0,4.0,9085.0,1.0,1.0,170.0,1.0,1.0,1.0,4.0,5.0,166.6,0.0,0.0,1.0,0.0,0.0,1.0,20.0,0.0,2.0,5.0,8.0,5.0,14.4,1.0,0.0,5.0,6.0,5.0,14.0,0.0,12.7,3.7,-1.7,1.0
1.0,43.0,1.0,171.0,1.0,2.0,140.0,1.0,37.0,37.0,9.0,9.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,1.0,9254.0,1.0,1.0,118.0,1.0,1.0,19.0,5.0,4.0,118.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,5.0,11.0,0.0,0.0,6.0,7.0,5.0,12.8,0.0,12.4,0.5,1.79,3.0
1.0,1.0,3.0,9070.0,1.0,1.0,139.0,1.0,1.0,38.0,4.0,7.0,142.2,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,9.4,-0.8,-3.12,3.0
1.0,39.0,1.0,9130.0,1.0,1.0,120.0,1.0,1.0,38.0,9.0,9.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,3.0,9773.0,1.0,1.0,158.0,1.0,1.0,38.0,4.0,7.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,0.0,6.0,7.0,6.0,12.57142857,0.0,10.8,1.4,1.74,3.0
1.0,17.0,4.0,9238.0,1.0,1.0,129.0,1.0,37.0,37.0,9.0,8.0,117.1,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,12.33333333,0.0,0.0,6.0,7.0,6.0,13.66666667,0.0,8.9,1.4,3.51,3.0
1.0,17.0,1.0,9070.0,1.0,1.0,123.0,1.0,4.0,37.0,2.0,9.0,113.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.33333333,0.0,15.5,2.8,-4.06,2.0
1.0,1.0,3.0,9500.0,1.0,1.0,141.0,1.0,19.0,19.0,9.0,9.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,15.65714286,0.0,0.0,8.0,8.0,7.0,15.65714286,0.0,12.7,3.7,-1.7,3.0
1.0,39.0,1.0,9991.0,0.0,39.0,150.0,1.0,19.0,19.0,9.0,9.0,150.3,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,7.0,3.0,11.33333333,0.0,0.0,5.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,43.0,1.0,9119.0,1.0,1.0,128.0,1.0,1.0,38.0,4.0,7.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,12.0,0.0,0.0,5.0,12.0,2.0,10.5,0.0,13.9,-0.3,0.79,2.0
1.0,1.0,2.0,9853.0,1.0,1.0,133.0,1.0,19.0,37.0,4.0,9.0,130.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,9670.0,1.0,1.0,131.0,1.0,37.0,37.0,9.0,6.0,127.2,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,3.0,12.66666667,0.0,0.0,5.0,5.0,4.0,12.5,0.0,9.4,-0.8,-3.12,2.0
1.0,39.0,1.0,9991.0,0.0,1.0,100.0,1.0,37.0,37.0,9.0,6.0,153.5,0.0,0.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,150.0,1.0,1.0,1.0,5.0,1.0,155.6,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,14.3,0.0,0.0,8.0,9.0,8.0,14.05555556,0.0,16.2,0.3,-0.92,3.0
1.0,17.0,2.0,9147.0,1.0,1.0,118.0,1.0,19.0,1.0,9.0,3.0,113.5,1.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,2.0,11.5,0.0,0.0,5.0,8.0,3.0,10.0,0.0,11.1,0.6,2.02,2.0
2.0,39.0,1.0,8014.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.16666667,0.0,15.5,2.8,-4.06,3.0
4.0,39.0,1.0,9991.0,0.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,127.6,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,2.0
1.0,17.0,1.0,9147.0,1.0,1.0,135.0,1.0,37.0,38.0,9.0,9.0,128.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,5.0,5.0,12.8,0.0,0.0,5.0,5.0,5.0,13.0,0.0,11.1,0.6,2.02,3.0
1.0,1.0,4.0,9500.0,1.0,1.0,136.0,1.0,38.0,1.0,5.0,6.0,133.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,14.71111111,0.0,0.0,8.0,9.0,8.0,14.62777778,0.0,15.5,2.8,-4.06,3.0
1.0,43.0,1.0,9773.0,1.0,1.0,140.0,1.0,3.0,37.0,3.0,7.0,116.9,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,6.0,11.0,15.0,7.0,11.28571429,0.0,5.0,7.0,10.0,6.0,12.33333333,0.0,13.9,-0.3,0.79,2.0
1.0,39.0,1.0,9556.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,10.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,39.0,1.0,9670.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,148.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,2.0,9085.0,1.0,1.0,122.0,1.0,1.0,1.0,193.0,101.0,126.2,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,18.0,3.0,12.66666667,0.0,12.4,0.5,1.79,3.0
1.0,39.0,1.0,9003.0,1.0,1.0,140.0,1.0,3.0,1.0,5.0,9.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,0.0,6.0,7.0,6.0,13.83333333,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9070.0,1.0,1.0,124.0,1.0,19.0,37.0,4.0,4.0,126.8,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,1.0,6.0,8.0,6.0,12.0,1.0,0.0,6.0,12.0,5.0,11.14285714,0.0,13.9,-0.3,0.79,2.0
1.0,43.0,1.0,9130.0,1.0,1.0,120.0,1.0,1.0,19.0,9.0,9.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,14.0,5.0,11.5,1.0,0.0,6.0,13.0,5.0,11.0,1.0,15.5,2.8,-4.06,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,134.0,1.0,38.0,19.0,9.0,4.0,128.4,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,7.0,5.0,12.5,0.0,0.0,5.0,8.0,5.0,12.71428571,0.0,10.8,1.4,1.74,3.0
1.0,1.0,1.0,9238.0,1.0,1.0,125.0,1.0,19.0,38.0,7.0,7.0,118.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,12.0,4.0,11.75,0.0,0.0,6.0,13.0,3.0,11.33333333,0.0,15.5,2.8,-4.06,2.0
1.0,1.0,1.0,9500.0,1.0,1.0,127.0,1.0,2.0,19.0,3.0,9.0,121.5,0.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,7.0,7.0,6.0,13.48333333,0.0,0.0,7.0,7.0,6.0,13.48333333,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,9238.0,1.0,1.0,154.0,1.0,38.0,38.0,9.0,9.0,156.5,1.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,11.71428571,0.0,0.0,6.0,6.0,6.0,14.66666667,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,3.0,9147.0,1.0,1.0,128.0,1.0,3.0,3.0,5.0,10.0,116.5,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,5.0,11.6,0.0,0.0,5.0,5.0,5.0,12.8,0.0,12.4,0.5,1.79,3.0
2.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,38.0,37.0,5.0,3.0,110.5,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,6.0,6.0,6.0,11.83333333,0.0,0.0,6.0,6.0,6.0,11.5,0.0,10.8,1.4,1.74,3.0
1.0,1.0,1.0,9238.0,1.0,1.0,126.0,1.0,38.0,38.0,7.0,8.0,126.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,4.0,12.75,0.0,0.0,6.0,7.0,6.0,11.33333333,0.0,7.6,2.6,0.32,3.0
1.0,17.0,4.0,9773.0,1.0,1.0,138.0,1.0,37.0,19.0,5.0,7.0,133.5,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.16666667,0.0,10.8,1.4,1.74,3.0
2.0,42.0,1.0,9556.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,6.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,13.15,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,142.0,1.0,38.0,38.0,9.0,10.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,7.0,3.0,12.33333333,0.0,0.0,5.0,9.0,5.0,12.6,0.0,10.8,1.4,1.74,3.0
1.0,17.0,5.0,9070.0,1.0,1.0,133.0,1.0,4.0,1.0,4.0,4.0,132.0,1.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,1.0,9130.0,1.0,1.0,110.0,1.0,3.0,19.0,2.0,9.0,105.5,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,127.0,1.0,3.0,1.0,2.0,8.0,121.4,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,10.0,5.0,13.97666667,0.0,0.0,8.0,9.0,8.0,13.22222222,0.0,12.4,0.5,1.79,2.0
1.0,1.0,3.0,9500.0,1.0,1.0,143.0,1.0,19.0,37.0,7.0,7.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,3.0,9773.0,1.0,1.0,134.0,1.0,2.0,1.0,3.0,3.0,129.5,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.16666667,0.0,0.0,6.0,7.0,6.0,12.66666667,0.0,16.2,0.3,-0.92,3.0
1.0,39.0,1.0,171.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,7.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,43.0,1.0,9991.0,0.0,1.0,120.0,1.0,38.0,38.0,9.0,7.0,141.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,5.0,10.0,12.0,10.0,13.8,0.0,5.0,10.0,10.0,10.0,12.8,0.0,10.8,1.4,1.74,3.0
1.0,15.0,1.0,9147.0,1.0,1.0,135.0,26.0,1.0,1.0,9.0,7.0,135.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,5.0,9.0,3.0,12.33333333,0.0,0.0,5.0,8.0,4.0,11.25,0.0,8.9,1.4,3.51,2.0
1.0,1.0,3.0,9085.0,1.0,1.0,138.0,1.0,1.0,3.0,4.0,4.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,9.0,6.0,13.33333333,0.0,8.9,1.4,3.51,3.0
1.0,17.0,2.0,9238.0,1.0,1.0,133.0,1.0,2.0,1.0,3.0,4.0,136.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,14.0,1.0,11.5,0.0,0.0,6.0,12.0,2.0,10.5,0.0,7.6,2.6,0.32,2.0
1.0,43.0,2.0,9500.0,1.0,1.0,120.0,1.0,41.0,3.0,2.0,2.0,112.7,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,8.0,12.0,6.0,11.68,0.0,0.0,8.0,12.0,6.0,11.68,0.0,10.8,1.4,1.74,3.0
1.0,44.0,1.0,9119.0,1.0,39.0,130.0,1.0,19.0,3.0,3.0,4.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
2.0,7.0,1.0,8014.0,0.0,3.0,130.0,1.0,19.0,38.0,3.0,7.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,8.0,14.0,18.0,13.0,12.84615385,0.0,7.0,11.0,19.0,10.0,12.8,0.0,10.8,1.4,1.74,3.0
2.0,39.0,1.0,9853.0,1.0,1.0,130.0,1.0,37.0,19.0,7.0,3.0,140.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,0.0,0.0,6.0,7.0,6.0,16.14285714,0.0,0.0,6.0,10.0,6.0,16.2,0.0,9.4,-0.8,-3.12,3.0
1.0,7.0,1.0,33.0,1.0,40.0,120.0,1.0,38.0,37.0,5.0,6.0,120.0,1.0,0.0,1.0,0.0,1.0,0.0,25.0,0.0,18.0,21.0,26.0,21.0,12.36363636,0.0,12.0,16.0,21.0,12.0,12.25,1.0,11.1,0.6,2.02,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,144.0,13.0,3.0,3.0,6.0,6.0,137.6,1.0,0.0,0.0,1.0,0.0,1.0,19.0,1.0,0.0,5.0,6.0,5.0,15.4,0.0,0.0,5.0,5.0,5.0,16.0,0.0,10.8,1.4,1.74,3.0
5.0,39.0,1.0,9500.0,1.0,3.0,140.0,1.0,37.0,38.0,9.0,9.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,8.0,8.0,7.0,15.94285714,0.0,0.0,8.0,8.0,7.0,15.94285714,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,1.0,9500.0,1.0,1.0,144.0,1.0,38.0,37.0,9.0,9.0,125.8,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,12.0,7.0,12.47142857,0.0,0.0,8.0,12.0,7.0,12.47142857,0.0,12.7,3.7,-1.7,3.0
1.0,51.0,1.0,9070.0,1.0,1.0,135.0,1.0,3.0,1.0,3.0,5.0,121.8,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,5.0,11.0,11.0,11.0,13.18181818,0.0,5.0,11.0,11.0,11.0,12.90909091,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9147.0,1.0,1.0,124.0,1.0,19.0,19.0,9.0,3.0,115.6,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,5.0,9.0,3.0,12.0,1.0,0.0,5.0,7.0,3.0,11.0,0.0,9.4,-0.8,-3.12,1.0
4.0,39.0,1.0,9003.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,8.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,6.0,12.0,5.0,12.0,0.0,0.0,6.0,10.0,6.0,12.33333333,0.0,11.1,0.6,2.02,2.0
1.0,17.0,4.0,9119.0,1.0,1.0,139.0,1.0,37.0,19.0,9.0,4.0,133.1,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,8.0,4.0,12.5,0.0,0.0,5.0,7.0,3.0,14.66666667,1.0,7.6,2.6,0.32,2.0
1.0,43.0,1.0,9070.0,1.0,1.0,160.0,1.0,1.0,2.0,4.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,0.0,1.0,6.0,9.0,5.0,16.0,1.0,0.0,6.0,11.0,4.0,16.5,0.0,13.9,-0.3,0.79,2.0
1.0,7.0,1.0,9500.0,1.0,3.0,130.0,1.0,19.0,38.0,5.0,3.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,8.0,8.0,8.0,13.22,0.0,0.0,8.0,8.0,8.0,13.22,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,4.0,9500.0,1.0,1.0,146.0,1.0,4.0,1.0,2.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.82857143,0.0,0.0,8.0,8.0,7.0,14.82857143,0.0,12.7,3.7,-1.7,3.0
1.0,17.0,1.0,9070.0,1.0,1.0,127.0,1.0,1.0,1.0,3.0,4.0,130.2,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,5.0,11.4,0.0,0.0,6.0,8.0,1.0,10.0,0.0,10.8,1.4,1.74,2.0
1.0,51.0,1.0,171.0,1.0,1.0,128.0,1.0,2.0,1.0,3.0,3.0,131.2,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,6.0,12.0,12.0,12.0,13.66666667,0.0,4.0,11.0,16.0,11.0,13.0,0.0,8.9,1.4,3.51,3.0
1.0,44.0,1.0,9003.0,1.0,39.0,120.0,1.0,38.0,19.0,3.0,5.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,15.5,2.8,-4.06,2.0
1.0,43.0,1.0,8014.0,0.0,6.0,133.1,1.0,34.0,34.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,1.0,6.0,9.0,4.0,12.0,0.0,1.0,6.0,13.0,2.0,10.5,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,9003.0,1.0,1.0,144.0,1.0,19.0,19.0,9.0,9.0,132.8,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,9.0,4.0,12.0,2.0,0.0,6.0,10.0,4.0,12.5,0.0,15.5,2.8,-4.06,2.0
1.0,1.0,1.0,171.0,1.0,1.0,142.0,1.0,19.0,19.0,7.0,7.0,142.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,3.0
1.0,44.0,1.0,9085.0,1.0,39.0,140.0,1.0,3.0,1.0,4.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,2.0,6.0,11.0,6.0,11.83333333,0.0,1.0,6.0,17.0,5.0,11.85714286,0.0,12.4,0.5,1.79,3.0
1.0,17.0,2.0,9254.0,1.0,1.0,131.0,1.0,1.0,19.0,9.0,9.0,130.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,0.0,6.0,7.0,6.0,12.33333333,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,171.0,1.0,1.0,172.0,1.0,1.0,1.0,4.0,9.0,167.1,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,116.0,1.0,19.0,19.0,4.0,7.0,110.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,6.0,6.0,12.0,0.0,11.1,0.6,2.02,3.0
4.0,39.0,1.0,9003.0,1.0,12.0,133.1,1.0,37.0,37.0,9.0,6.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,13.0,18.0,19.0,18.0,14.63157895,0.0,10.0,13.0,14.0,13.0,14.23076923,1.0,15.5,2.8,-4.06,3.0
1.0,43.0,1.0,9670.0,1.0,1.0,127.0,22.0,37.0,37.0,9.0,9.0,127.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,1.0,3.0,9.0,11.0,6.0,10.5,0.0,4.0,10.0,10.0,10.0,11.7,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,1.0,9130.0,1.0,1.0,150.0,1.0,5.0,5.0,2.0,2.0,146.2,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,12.0,4.0,13.0,2.0,0.0,5.0,6.0,5.0,14.0,0.0,9.4,-0.8,-3.12,1.0
1.0,7.0,1.0,9119.0,1.0,4.0,180.0,1.0,4.0,3.0,2.0,7.0,180.0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,6.0,4.0,14.5,0.0,0.0,5.0,10.0,3.0,16.2,0.0,13.9,-0.3,0.79,2.0
1.0,1.0,3.0,9085.0,1.0,1.0,133.0,1.0,1.0,38.0,9.0,90.0,128.2,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,7.0,5.0,12.0,0.0,0.0,5.0,7.0,4.0,12.5,0.0,7.6,2.6,0.32,3.0
